customer_id,name,gender,age,job_type,income,expenses,credit_history,existing_loans,financing_type,asset_type,asset_value,down_payment,installment_period
309,Mariam,Male,34,Government,8765,9657,Good,673,Ijarah,House,99963,46941,300
310,Ahmed,Female,28,Self-employed,14286,11625,Good,0,Ijarah,Car,212960,42691,48
311,Khadijah,Male,46,Private,21476,13608,Poor,0,Ijarah,Equipment,307059,39202,24
312,Khadijah,Female,38,Self-employed,5593,6243,Good,0,Ijarah,House,306500,37886,180
313,Khadijah,Male,35,Government,21750,14326,Good,0,Murabaha,Equipment,333816,26313,48
314,Fatimah,Male,46,Self-employed,13415,5035,Good,0,Ijarah,Equipment,469239,40667,24
315,Khadijah,Female,21,Government,17249,3297,Average,0,Ijarah,House,160919,31036,300
316,Mariam,Male,27,Private,12515,14249,Good,0,Ijarah,Car,215330,46295,84
317,Ahmed,Female,35,Self-employed,22788,6552,Good,0,Murabaha,Car,485119,16560,84
318,Aisha,Male,51,Private,11119,6834,Good,0,Murabaha,Equipment,76957,40415,48
319,Aisha,Male,39,Private,5543,7496,Good,22830,Ijarah,Car,43139,43459,48
320,Khadijah,Female,27,Self-employed,14660,1686,Good,24825,Ijarah,House,92049,13274,300
321,Ahmed,Female,26,Self-employed,11098,10163,Good,0,Murabaha,Equipment,193980,14311,36
322,Mohammed,Female,50,Private,20689,11593,Good,21492,Ijarah,Car,414621,21216,60
323,Aisha,Male,49,Government,15221,4992,Good,0,Murabaha,House,300842,49774,120
324,Mariam,Male,40,Self-employed,24150,8601,Good,16408,Ijarah,Equipment,34319,12461,60
325,Ali,Male,40,Private,14039,9994,Average,8587,Murabaha,Car,25255,10613,36
326,Fatimah,Female,51,Self-employed,21518,6205,Average,0,Ijarah,Car,138527,23742,72
327,Ahmed,Female,25,Private,3517,1567,Average,0,Murabaha,House,266402,42992,240
328,Aisha,Female,28,Self-employed,21935,2947,Poor,0,Ijarah,Car,309162,32042,60
329,Aisha,Male,50,Government,14278,8191,Good,0,Murabaha,Equipment,195433,28872,12
330,Sarah,Male,39,Government,18221,12543,Good,49458,Murabaha,Car,193706,16627,84
331,Mohammed,Female,37,Government,10075,5317,Average,31583,Ijarah,House,78255,43399,120
332,Ali,Male,49,Self-employed,14109,4484,Good,3733,Ijarah,Car,70333,222,84
333,Ali,Female,34,Self-employed,18014,13610,Average,14947,Ijarah,Equipment,270081,15582,60
334,Ali,Male,52,Self-employed,8868,12958,Good,0,Murabaha,Equipment,234094,41063,24
335,Mariam,Male,56,Self-employed,5391,10034,Good,0,Ijarah,House,453522,323,180
336,Ahmed,Female,35,Government,8452,10579,Poor,0,Ijarah,Car,371247,49073,48
337,Mohammed,Male,54,Government,8922,4574,Good,0,Ijarah,Car,26053,37700,48
338,Khadijah,Male,22,Self-employed,19223,1073,Good,0,Murabaha,Car,205596,39846,36
339,Sarah,Female,38,Private,8936,8455,Good,0,Ijarah,Car,359537,36411,84
340,Mohammed,Female,28,Government,16176,2371,Good,0,Murabaha,Car,364441,10460,84
341,Mohammed,Male,38,Government,13477,12995,Good,38946,Murabaha,Car,484078,9237,72
342,Aisha,Female,55,Private,21547,5419,Poor,10447,Murabaha,Equipment,250378,15813,60
343,Mohammed,Male,23,Private,18839,3259,Good,39294,Ijarah,Equipment,331605,15046,36
344,Ahmed,Female,39,Government,14407,5551,Good,0,Ijarah,House,203182,22285,180
345,Sarah,Male,46,Private,16244,4476,Good,0,Ijarah,House,349988,5694,300
346,Ahmed,Male,39,Private,4814,3054,Average,0,Ijarah,Car,216287,14221,60
347,Sarah,Female,58,Government,6557,12915,Good,0,Ijarah,Equipment,88273,43556,12
348,Sarah,Male,32,Government,13357,13401,Good,21429,Ijarah,Car,420616,27757,60
349,Aisha,Male,58,Government,8293,12217,Good,0,Murabaha,House,359082,36108,120
350,Ahmed,Female,33,Government,15513,8710,Good,0,Murabaha,Car,54163,48142,84
351,Sarah,Female,28,Self-employed,13808,5350,Good,0,Murabaha,House,393439,27198,300
352,Mohammed,Male,43,Government,3599,4820,Good,0,Murabaha,Equipment,180900,35560,24
353,Ahmed,Female,52,Private,19967,9299,Good,6416,Murabaha,Equipment,429253,14281,12
354,Sarah,Female,51,Private,4457,4474,Good,0,Ijarah,Car,372074,32615,48
355,Mariam,Male,44,Government,7935,8264,Good,7215,Murabaha,House,142537,21626,120
356,Ali,Male,45,Self-employed,5838,8814,Good,0,Murabaha,Car,180097,30176,72
357,Ahmed,Female,47,Private,9157,11389,Average,0,Murabaha,House,183401,32335,240
358,Aisha,Female,59,Government,24471,2304,Poor,0,Murabaha,House,339412,4140,180
359,Mariam,Female,47,Government,8462,12644,Average,16451,Ijarah,Car,189199,34986,36
360,Mariam,Male,52,Private,24448,9362,Good,21497,Murabaha,House,65118,45283,300
361,Fatimah,Male,26,Private,7533,10841,Average,0,Murabaha,Equipment,213855,12560,36
362,Ahmed,Male,54,Private,14446,9398,Good,0,Ijarah,House,324981,19360,240
363,Mariam,Male,30,Self-employed,9662,4617,Good,49392,Murabaha,Equipment,194424,46180,36
364,Ahmed,Male,58,Private,24355,11821,Average,0,Ijarah,House,143639,22066,240
365,Ahmed,Male,56,Self-employed,15945,9607,Average,35309,Ijarah,House,343648,30208,180
366,Sarah,Male,57,Government,17135,6517,Good,0,Murabaha,Car,36690,30251,48
367,Ahmed,Female,57,Government,17292,2547,Average,0,Murabaha,Equipment,104964,18881,60
368,Fatimah,Female,47,Self-employed,7245,7011,Poor,0,Murabaha,House,254850,45262,300
369,Khadijah,Male,43,Government,16360,2559,Average,0,Murabaha,House,35286,25508,240
370,Ahmed,Male,57,Private,15650,13830,Good,14651,Ijarah,House,286553,1408,120
371,Ali,Male,34,Private,4097,8284,Average,29295,Murabaha,Equipment,205557,31922,48
372,Fatimah,Female,41,Government,8484,11493,Average,0,Ijarah,Car,439758,14824,84
373,Khadijah,Male,45,Government,21424,5568,Good,26556,Ijarah,Equipment,451255,35999,12
374,Sarah,Female,37,Government,16499,12861,Average,0,Murabaha,Equipment,332479,33599,36
375,Ahmed,Female,43,Government,10663,11592,Good,0,Murabaha,Car,188220,11181,84
376,Khadijah,Female,41,Government,13501,5981,Average,39637,Murabaha,House,354085,46625,300
377,Ali,Female,39,Self-employed,21963,4726,Good,7916,Murabaha,House,222040,8480,300
378,Fatimah,Female,40,Self-employed,5529,9717,Good,0,Murabaha,House,498850,13293,120
379,Fatimah,Male,39,Self-employed,11978,5656,Average,0,Ijarah,Equipment,483425,49518,60
380,Sarah,Male,22,Self-employed,24268,5908,Good,0,Ijarah,Car,411363,21778,72
381,Sarah,Female,59,Self-employed,14524,1022,Good,47118,Ijarah,Car,420973,22411,60
382,Sarah,Male,44,Self-employed,5468,11525,Good,0,Ijarah,Car,92712,49090,36
383,Khadijah,Female,42,Private,19662,9458,Good,31617,Murabaha,Equipment,214791,8987,12
384,Ahmed,Female,55,Private,19276,3792,Good,0,Murabaha,Equipment,59130,15198,48
385,Mohammed,Male,58,Government,3152,14058,Good,0,Ijarah,Equipment,479809,9239,60
386,Mariam,Male,46,Private,19453,11479,Average,0,Murabaha,Equipment,105496,21846,60
387,Fatimah,Male,42,Self-employed,21466,8560,Average,21824,Ijarah,Equipment,175679,62,60
388,Mohammed,Male,59,Private,21101,7934,Good,0,Ijarah,Equipment,126492,24726,48
389,Aisha,Male,25,Self-employed,3110,2412,Good,0,Ijarah,Car,238845,45449,48
390,Fatimah,Female,49,Self-employed,8145,2908,Average,46801,Murabaha,Car,286578,20052,84
391,Mariam,Male,43,Government,9468,13714,Good,27910,Murabaha,House,41850,37267,180
392,Sarah,Male,47,Self-employed,22320,9229,Average,0,Ijarah,Equipment,427523,3955,36
393,Mariam,Male,59,Private,15954,10516,Good,27139,Ijarah,House,48656,37925,180
394,Ahmed,Female,49,Self-employed,3250,4548,Average,0,Ijarah,Equipment,245999,26885,24
395,Ahmed,Male,54,Private,13917,7946,Good,0,Ijarah,House,125889,269,180
396,Fatimah,Female,22,Self-employed,12349,10484,Good,0,Ijarah,Equipment,380246,39753,12
397,Khadijah,Male,40,Government,17774,5436,Average,0,Murabaha,Car,146168,37734,72
398,Aisha,Male,50,Government,6188,8205,Good,0,Ijarah,Equipment,54791,14449,36
399,Mariam,Female,31,Private,11086,1497,Good,0,Murabaha,Equipment,396465,18970,48
400,Sarah,Male,21,Self-employed,21224,7259,Average,0,Murabaha,Car,219298,35054,72
401,Ahmed,Male,49,Private,5534,8102,Good,5579,Ijarah,Car,49284,32648,84
402,Aisha,Female,46,Self-employed,11099,6656,Good,21031,Murabaha,Equipment,87361,29485,12
403,Aisha,Male,25,Self-employed,20075,2542,Good,39522,Murabaha,Car,121136,30004,48
404,Ahmed,Female,38,Government,14584,3624,Good,0,Ijarah,Car,189156,46406,60
405,Ali,Female,30,Private,22761,2591,Average,26930,Murabaha,House,159351,22347,300
406,Mariam,Female,59,Private,13533,2650,Good,0,Ijarah,House,213362,28576,240
407,Aisha,Female,28,Self-employed,6904,7161,Good,29695,Murabaha,Equipment,22541,27640,60
408,Ahmed,Female,44,Self-employed,3139,4414,Good,0,Murabaha,House,247772,36529,240
409,Ali,Male,54,Self-employed,21722,2973,Average,11527,Ijarah,Car,317060,33509,36
410,Ahmed,Male,57,Private,24717,9840,Good,0,Ijarah,Car,249418,25969,48
411,Ahmed,Male,55,Private,13296,2046,Good,0,Murabaha,Equipment,181722,13003,60
412,Aisha,Female,30,Self-employed,13571,4728,Good,0,Ijarah,Car,397919,18479,48
413,Khadijah,Female,35,Government,17719,9572,Average,0,Ijarah,Equipment,100357,45331,24
414,Khadijah,Female,27,Private,19935,6317,Poor,0,Murabaha,Equipment,223915,1068,36
415,Sarah,Female,55,Private,3396,4374,Average,24980,Murabaha,Car,177900,10585,84
416,Mariam,Male,55,Government,19840,3465,Good,18219,Ijarah,Car,459969,11896,48
417,Ahmed,Male,30,Government,12162,8236,Good,49540,Murabaha,Equipment,212239,28707,60
418,Mariam,Female,47,Self-employed,19769,5622,Good,18396,Murabaha,Equipment,185019,49511,12
419,Sarah,Female,56,Government,12651,11594,Good,0,Murabaha,Car,352683,32151,48
420,Sarah,Male,26,Self-employed,8109,9499,Good,25700,Ijarah,House,377396,11538,180
421,Sarah,Female,24,Self-employed,24012,14116,Good,0,Murabaha,Car,240153,25650,84
422,Sarah,Female,21,Government,24471,5029,Average,0,Ijarah,Car,115508,15819,72
423,Fatimah,Female,27,Government,15726,3573,Good,0,Ijarah,Equipment,425978,7784,48
424,Aisha,Male,45,Government,11210,4694,Poor,0,Ijarah,Car,369645,44617,84
425,Aisha,Male,34,Private,9509,14141,Average,0,Murabaha,Equipment,78799,34625,12
426,Fatimah,Female,45,Government,14704,5476,Average,0,Ijarah,House,87123,21172,180
427,Ahmed,Male,29,Government,17026,5604,Average,0,Murabaha,Equipment,465513,38220,12
428,Fatimah,Female,35,Private,15720,8545,Good,19846,Murabaha,House,190653,21916,240
429,Ahmed,Female,41,Self-employed,24114,13479,Poor,2632,Ijarah,House,423009,38068,180
430,Khadijah,Male,28,Self-employed,20251,12068,Poor,14289,Murabaha,Equipment,329928,14097,48
431,Aisha,Female,23,Self-employed,24833,11656,Good,2153,Ijarah,Equipment,142975,14204,48
432,Mohammed,Female,37,Government,21598,10386,Good,0,Murabaha,Car,125213,13683,72
433,Ali,Male,27,Government,13622,7887,Poor,4421,Murabaha,House,472518,46889,120
434,Aisha,Female,42,Government,18169,8627,Good,34574,Ijarah,Car,90463,14415,36
435,Fatimah,Female,29,Private,15154,6222,Average,0,Ijarah,Car,87573,38321,48
436,Fatimah,Female,25,Self-employed,16806,9006,Good,0,Ijarah,Car,473735,13467,84
437,Khadijah,Male,42,Private,24043,13544,Good,0,Ijarah,Equipment,420971,41592,36
438,Fatimah,Female,23,Self-employed,8065,11492,Average,22848,Murabaha,House,100083,19758,300
439,Ahmed,Male,46,Government,22312,3332,Good,44272,Murabaha,Equipment,183240,47839,36
440,Ahmed,Female,37,Private,23114,11753,Poor,0,Ijarah,Equipment,55871,32479,24
441,Mohammed,Female,22,Private,20918,5953,Good,0,Ijarah,Car,359113,9805,60
442,Mohammed,Female,47,Self-employed,23639,9316,Good,16774,Murabaha,Equipment,376781,26554,12
443,Aisha,Female,26,Private,19436,1147,Good,45653,Ijarah,Car,409632,43111,72
444,Mohammed,Male,33,Self-employed,17387,11070,Good,6180,Ijarah,House,85726,39581,120
445,Ahmed,Male,53,Self-employed,23872,1379,Poor,39186,Ijarah,Car,383643,42493,60
446,Mariam,Female,53,Self-employed,9913,7452,Good,0,Ijarah,Car,440891,25529,60
447,Sarah,Female,40,Self-employed,21297,9245,Good,4745,Murabaha,House,45941,26808,240
448,Sarah,Female,21,Self-employed,16139,14623,Good,0,Ijarah,House,178717,23032,120
449,Mohammed,Female,21,Private,15207,1925,Average,6561,Murabaha,House,307252,37024,240
450,Mohammed,Female,38,Self-employed,17310,9339,Good,0,Murabaha,House,295777,27532,180
451,Ahmed,Female,53,Government,12508,1237,Average,0,Murabaha,House,106566,4979,300
452,Khadijah,Female,35,Self-employed,24815,5826,Poor,40500,Ijarah,Equipment,349502,2187,12
453,Aisha,Female,24,Government,20296,8757,Average,0,Ijarah,House,423500,38052,180
454,Fatimah,Male,51,Government,21145,4597,Good,0,Murabaha,Equipment,459595,48234,60
455,Aisha,Male,46,Private,15697,7082,Good,0,Ijarah,Car,329423,13887,72
456,Ali,Male,31,Government,11187,5610,Good,0,Ijarah,Car,49772,11069,36
457,Sarah,Female,40,Self-employed,24645,7280,Average,30276,Murabaha,House,166349,10221,120
458,Mariam,Female,46,Self-employed,23389,8399,Good,0,Murabaha,House,164963,33723,120
459,Sarah,Female,21,Private,16955,6379,Good,5806,Murabaha,Car,225194,44611,60
460,Ahmed,Male,56,Self-employed,13386,6520,Good,2441,Ijarah,Equipment,69032,32206,48
461,Aisha,Female,37,Private,24692,12593,Good,22562,Ijarah,House,78534,1278,120
462,Mariam,Male,24,Government,17374,2818,Good,46821,Ijarah,Car,214877,29028,48
463,Ahmed,Female,32,Private,19087,8209,Good,0,Ijarah,House,91347,17501,120
464,Ali,Male,51,Self-employed,12805,12521,Good,11363,Murabaha,House,293989,43466,180
465,Mariam,Male,55,Government,22456,9123,Average,38217,Ijarah,Equipment,365785,39439,48
466,Aisha,Male,49,Private,15809,12055,Good,0,Murabaha,Equipment,32463,46210,12
467,Mariam,Female,33,Government,10688,10067,Average,0,Murabaha,Equipment,128008,22605,36
468,Ali,Male,24,Government,3316,5688,Good,9622,Ijarah,Equipment,210339,39371,60
469,Mohammed,Female,23,Self-employed,3706,5644,Good,0,Ijarah,Car,215643,33423,84
470,Aisha,Female,40,Private,19414,9659,Poor,6890,Murabaha,Equipment,327900,35730,36
471,Ali,Female,51,Private,22571,14504,Good,0,Murabaha,Car,191562,16457,60
472,Fatimah,Female,33,Private,8191,13018,Poor,17974,Ijarah,Equipment,138141,29219,36
473,Fatimah,Female,36,Private,11536,13209,Good,33051,Ijarah,Equipment,415869,21572,48
474,Sarah,Male,58,Government,10368,7344,Good,0,Ijarah,Equipment,282311,40892,60
475,Fatimah,Female,38,Self-employed,15538,9042,Good,0,Ijarah,Car,301188,12306,36
476,Aisha,Female,51,Private,6750,1182,Good,35073,Murabaha,House,152049,37360,300
477,Fatimah,Female,38,Private,15871,2904,Average,0,Murabaha,Car,76012,6911,48
478,Fatimah,Female,21,Private,14779,1697,Good,44104,Ijarah,Car,239244,31138,60
479,Mariam,Female,55,Self-employed,13309,9021,Good,0,Ijarah,Equipment,68335,26396,60
480,Mohammed,Male,31,Government,22165,6361,Good,1258,Murabaha,House,259264,27930,120
481,Sarah,Male,27,Private,19138,2992,Average,22734,Murabaha,Car,109791,29598,84
482,Ahmed,Female,23,Government,24760,8212,Good,25705,Murabaha,Equipment,272807,45357,48
483,Sarah,Male,26,Self-employed,8936,9589,Good,49782,Ijarah,Car,162099,40837,84
484,Sarah,Male,41,Self-employed,18912,10719,Good,0,Murabaha,House,453524,13155,300
485,Sarah,Female,56,Private,8207,10107,Good,3465,Murabaha,Car,226980,35696,48
486,Ali,Male,57,Private,6178,8841,Good,0,Murabaha,Car,376193,5770,84
487,Ahmed,Female,32,Government,24121,10233,Poor,0,Ijarah,House,154562,40967,180
488,Ali,Male,52,Self-employed,3214,7651,Poor,0,Murabaha,Car,107057,28849,48
489,Mohammed,Male,28,Government,7896,4126,Good,883,Ijarah,House,286435,7530,300
490,Mohammed,Male,43,Government,16927,6232,Good,46374,Ijarah,Car,47289,29081,84
491,Khadijah,Female,35,Government,22580,1295,Poor,0,Murabaha,Equipment,144088,1908,48
492,Khadijah,Male,23,Private,18360,8850,Average,0,Murabaha,Equipment,155397,45491,24
493,Mariam,Male,34,Private,15761,12817,Good,0,Murabaha,House,369487,26664,120
494,Mohammed,Female,56,Self-employed,3464,13057,Average,3220,Ijarah,Equipment,87704,45844,12
495,Mohammed,Female,28,Government,11487,11993,Average,0,Ijarah,Equipment,418316,44640,24
496,Ali,Male,24,Private,18809,7402,Good,0,Ijarah,Car,429685,43367,60
497,Mariam,Female,59,Self-employed,4669,9585,Good,18849,Murabaha,Equipment,370898,47832,60
498,Mohammed,Male,31,Self-employed,3047,6352,Good,0,Ijarah,Car,225817,4677,60
499,Aisha,Male,51,Self-employed,21182,12855,Good,0,Ijarah,Equipment,356256,19879,60
500,Ahmed,Female,36,Private,23435,14915,Good,46885,Murabaha,Equipment,449350,20460,36
501,Ali,Female,33,Private,20206,4470,Average,1203,Murabaha,House,409437,47758,120
502,Mohammed,Female,22,Self-employed,7544,1012,Good,0,Ijarah,House,42127,48826,240
503,Ali,Male,22,Private,14620,2212,Average,36513,Murabaha,House,206820,12002,240
504,Ali,Female,27,Self-employed,7289,9195,Good,0,Ijarah,Car,303284,38304,84
505,Fatimah,Male,45,Self-employed,24442,7793,Good,6918,Murabaha,House,58504,47959,120
506,Mariam,Female,47,Government,3733,11485,Good,0,Murabaha,Equipment,152339,29735,12
507,Khadijah,Male,34,Self-employed,22206,4744,Good,0,Ijarah,Equipment,296524,34738,36
508,Mariam,Female,55,Private,8519,1863,Average,0,Murabaha,Car,181034,659,60
509,Ali,Male,34,Private,21731,7943,Good,39593,Murabaha,Car,471390,20238,48
510,Mariam,Female,28,Self-employed,8099,14172,Poor,0,Ijarah,Equipment,50231,34391,48
511,Sarah,Male,47,Self-employed,7337,8898,Good,13210,Ijarah,House,183775,22603,120
512,Aisha,Female,47,Private,10776,4224,Good,0,Ijarah,Equipment,215666,8637,60
513,Aisha,Female,36,Private,20570,1864,Good,0,Ijarah,Equipment,103050,45932,36
514,Ali,Male,53,Self-employed,16455,9481,Good,17999,Murabaha,Car,366088,44027,60
515,Sarah,Female,45,Private,22365,7071,Good,0,Ijarah,Car,26138,34983,36
516,Aisha,Male,27,Government,17785,13006,Good,0,Ijarah,Car,118657,38170,72
517,Fatimah,Male,50,Private,16060,1400,Good,40889,Ijarah,Car,275118,49266,60
518,Mohammed,Female,25,Self-employed,24176,5508,Poor,0,Murabaha,House,488387,15360,120
519,Ali,Male,29,Government,3787,12446,Good,0,Murabaha,Equipment,375803,14106,36
520,Fatimah,Female,52,Private,21652,9162,Good,22725,Murabaha,Car,107387,190,48
521,Mariam,Female,37,Self-employed,22432,3984,Good,0,Murabaha,Equipment,346151,23574,48
522,Ahmed,Male,34,Private,12264,9146,Good,22466,Murabaha,House,442771,32120,240
523,Mariam,Female,46,Private,12621,10363,Good,0,Ijarah,Car,201338,21180,48
524,Fatimah,Male,29,Self-employed,22815,14351,Good,0,Murabaha,House,362369,7486,300
525,Khadijah,Male,21,Government,24013,11380,Average,0,Ijarah,House,260108,2414,180
526,Khadijah,Female,25,Self-employed,11861,4164,Good,0,Murabaha,Equipment,69076,46180,12
527,Mohammed,Female,56,Self-employed,19348,5963,Good,22652,Murabaha,House,391827,13944,180
528,Mariam,Male,32,Government,17284,4737,Poor,2678,Ijarah,Car,369405,27930,72
529,Sarah,Male,51,Private,12722,5509,Average,15794,Murabaha,House,492021,27335,180
530,Mohammed,Female,39,Private,16381,1730,Good,44467,Murabaha,Car,254510,29134,60
531,Aisha,Female,52,Government,5315,7935,Good,11945,Murabaha,House,381973,28757,180
532,Sarah,Female,58,Self-employed,12237,4874,Average,0,Ijarah,Car,446584,2836,84
533,Sarah,Female,50,Private,14364,11808,Average,45994,Ijarah,Car,325878,29658,72
534,Sarah,Male,32,Private,11410,13694,Good,0,Ijarah,Equipment,434387,22672,36
535,Sarah,Female,43,Private,5940,12786,Good,0,Murabaha,Car,80140,26378,72
536,Khadijah,Male,24,Self-employed,23905,10714,Good,37584,Murabaha,Car,122372,45877,48
537,Mariam,Male,55,Self-employed,20440,8548,Average,0,Murabaha,Car,200495,46421,36
538,Aisha,Female,34,Private,10824,13951,Good,48879,Murabaha,House,120322,33018,180
539,Khadijah,Male,53,Government,13841,2788,Good,0,Murabaha,Equipment,422402,27124,12
540,Ali,Female,38,Government,12073,14068,Good,0,Murabaha,House,33171,28959,120
541,Aisha,Male,59,Private,12533,5721,Good,7440,Murabaha,House,287825,950,180
542,Khadijah,Female,38,Government,19007,3130,Good,14186,Murabaha,Equipment,37056,47988,48
543,Mohammed,Male,41,Self-employed,17397,11025,Good,0,Ijarah,Car,406013,8474,60
544,Khadijah,Male,47,Private,19353,9765,Average,10552,Murabaha,Equipment,37323,29404,48
545,Aisha,Female,54,Government,17923,2027,Good,30410,Murabaha,Equipment,252662,33160,60
546,Aisha,Female,36,Self-employed,15939,5005,Poor,29083,Murabaha,Equipment,354488,13616,48
547,Mohammed,Male,24,Government,14397,13007,Good,0,Murabaha,Car,355357,18007,72
548,Ahmed,Male,39,Self-employed,6846,3906,Poor,0,Murabaha,Equipment,463690,10787,60
549,Mariam,Female,34,Government,19582,13860,Good,0,Murabaha,Car,324183,32941,60
550,Aisha,Male,25,Government,24544,8558,Good,35373,Murabaha,House,328328,36481,240
